,Year,Team1,Team2,Team1Win?,Team1Wins,Team1SRS,Team1ORtg,Team1TS%,Team1eFG%,Team1OppORtg,Team1OppTS%,Team1OppeFG%,Team1Pace,Team1TRB%,Team1AST%,Team1TOV%,Team1Steal%,Team1Block%,Team2Wins,Team2SRS,Team2ORtg,Team2TS%,Team2eFG%,Team2OppORtg,Team2OppTS%,Team2OppeFG%,Team2Pace,Team2TRB%,Team2AST%,Team2TOV%,Team2Steal%,Team2Block%
114,2010,1186,1339,0,9,-11.91,95.6,0.513,0.475,105.9,0.568,0.528,71.4,48.5,56.4,18.3,8.6,6.4,21,6.35,109.6,0.572,0.538,100.6,0.532,0.504,65.2,52.1,59.1,17.2,9.8,5
115,2010,1141,1343,0,15,-3.58,100.2,0.516,0.482,99.5,0.541,0.482,64.5,50.8,49.3,18.5,12.7,8.9,22,-0.02,100.4,0.542,0.509,88.6,0.489,0.442,59.6,51,55,19.1,12.8,9.5
116,2010,1344,1137,1,12,7.04,110.9,0.523,0.493,110.6,0.552,0.52,74,51.5,48.5,13.9,10.8,9.7,14,-7.94,100.8,0.51,0.467,102.3,0.533,0.493,65.4,49.4,51.6,15,7.4,9.9
117,2010,1349,1375,1,8,-5.72,94.5,0.486,0.451,103,0.549,0.51,67.4,50,52.5,17.6,10.9,8.1,17,-7.72,97.9,0.507,0.462,100.4,0.512,0.468,66.7,50.2,50.6,18.1,8.9,9.7
118,2010,1265,1353,0,1,-17.21,87.7,0.48,0.454,110.2,0.554,0.522,63.7,45.2,49.3,19.5,8.1,3.7,15,1.29,98.7,0.513,0.482,104.8,0.506,0.477,68.1,48,57.1,18.1,8.5,16
119,2010,1356,1404,1,15,3.44,104.9,0.553,0.522,101,0.546,0.499,66.3,50.4,55.5,17.5,9.6,8,4,-17.46,90.7,0.469,0.426,108,0.564,0.528,70.7,48.9,49,18.6,10,8.6
120,2010,1418,1379,0,13,-4.74,101.7,0.53,0.499,100.8,0.528,0.481,67,47.9,47.2,16.9,10.3,12.2,20,4.21,101.6,0.507,0.459,93.9,0.497,0.462,63.7,55.1,43,16.6,8.3,11.3
121,2010,1387,1369,1,23,5.46,97.3,0.519,0.496,92.4,0.476,0.439,63.4,48.5,55,17.8,8.7,11.4,7,-14.49,92.8,0.499,0.462,104.6,0.55,0.516,68,48.4,50.6,19.4,8.6,6.7
122,2010,1174,1396,0,7,-7.86,95.8,0.482,0.441,109.8,0.552,0.512,64.6,49.4,52.7,16.8,7.6,6.6,29,12.44,104.2,0.518,0.491,91.1,0.464,0.43,61.9,52.8,60.5,14,7.5,8.1
123,2010,1394,1403,0,17,-2.05,100.3,0.539,0.507,97.3,0.517,0.483,67.5,53.8,54.8,21.5,11.5,11,19,7.97,103.4,0.53,0.485,102.5,0.52,0.478,72.6,48.8,54.4,16,9.2,10.4
124,2010,1449,1125,1,26,15.64,108.5,0.54,0.497,95.9,0.509,0.465,72.8,52.5,51.3,14.8,10,10.2,19,1.3,103.5,0.553,0.521,97,0.495,0.457,70.1,51.2,58.3,20,10.1,7.1
125,2010,1359,1453,0,11,-7.32,99.9,0.566,0.545,105,0.521,0.5,57.8,46.9,65.3,20.2,9,6,22,0.33,105.3,0.538,0.498,102.8,0.53,0.496,64.1,49.2,49.3,16.3,9.4,6.9
126,2010,1460,1340,1,20,6.81,107,0.55,0.514,96.4,0.542,0.494,62.9,49.7,57.7,16,9.4,6.3,13,-3.49,111.6,0.576,0.546,113.4,0.578,0.545,69.1,47.9,47.7,16.6,9,9.8
127,2010,1112,1319,1,16,7.97,102.6,0.548,0.501,102.8,0.525,0.487,68.4,49.9,51.5,17.6,8.6,6.4,14,-7.54,101.4,0.556,0.528,103.4,0.542,0.511,67.7,50.7,64.5,19.6,9.8,9
128,2010,1103,1122,0,24,2.82,104.8,0.521,0.491,97.2,0.51,0.464,65.9,51.6,53.9,16.4,9,8.5,17,-3.85,105.2,0.552,0.513,105,0.537,0.505,67.6,49.2,54.6,17.9,8.6,8.6
129,2010,1216,1124,0,8,-13.77,95.6,0.492,0.468,107.5,0.558,0.518,64.9,45.1,50.9,15.5,9.3,8.5,28,17.97,113.8,0.58,0.549,97,0.478,0.44,67.2,54.4,51.2,17.1,9.7,17.4
130,2010,1226,1133,0,7,-10.29,102.8,0.53,0.497,116.1,0.573,0.54,63.3,49.9,46,17.4,8.9,8.2,16,3.74,103.1,0.54,0.496,103,0.517,0.474,64.9,48.5,51.3,16.2,9.6,8.2
131,2010,1176,1115,1,19,-2.76,107.7,0.61,0.579,104.2,0.559,0.507,60.3,44.6,67.5,18.1,9.4,9.2,18,-8.29,93.1,0.495,0.447,94,0.505,0.455,67.4,54.2,58.1,20.6,9.8,10.2
132,2010,1444,1178,0,18,0.43,104,0.528,0.482,99.8,0.509,0.473,66.6,52.5,53.1,17.2,10.5,7.1,20,1.35,100.7,0.534,0.5,95.3,0.51,0.469,68.4,52.9,56,19.4,10.9,10.9
133,2010,1193,1200,1,23,0.4,104.4,0.518,0.483,98.9,0.517,0.483,67,50.7,55,16.3,10.9,13.3,2,-13.18,88.2,0.458,0.419,109.1,0.541,0.505,72.6,47.7,42.3,18.2,7.7,9.5
134,2010,1196,1391,1,21,11.89,107.4,0.528,0.494,98.8,0.511,0.484,66.5,52,53.8,15.4,10.6,7.2,7,-17.62,89.5,0.477,0.452,107.6,0.566,0.532,67.2,45,52.6,18.8,9.5,6.9
135,2010,1423,1203,0,9,-4.35,96.1,0.504,0.474,103.7,0.511,0.473,68.9,49.1,54.4,19.5,7.4,11.1,16,3.12,101.2,0.511,0.478,98.1,0.519,0.483,69,52.9,50.8,17.2,11.3,10.7
136,2010,1171,1206,0,5,-18.46,84.7,0.446,0.415,102.7,0.535,0.496,63.8,45.8,49.7,18.1,10,6.3,17,-0.44,100.4,0.518,0.487,101.1,0.512,0.479,66.3,49.2,49.9,17.5,9.8,10.2
137,2010,1217,1456,1,21,1.59,107.5,0.586,0.54,96.6,0.516,0.472,67.7,51.7,61.7,19.6,11.4,12.6,22,2.82,107.5,0.543,0.51,103.4,0.506,0.474,61.4,49.6,63,14.9,8.6,7.3
138,2010,1270,1218,0,10,-11.82,101.4,0.51,0.486,105.1,0.549,0.5,66.8,50.5,47.2,17.7,11,10.7,10,-4.91,101.7,0.515,0.477,108.8,0.543,0.509,67,52.5,58.7,17.8,6.6,5.3
139,2010,1152,1235,0,9,-21.8,90.7,0.463,0.42,103.3,0.565,0.533,68.9,50.8,45.8,19.1,10,6.8,15,9.6,103.1,0.528,0.499,99.6,0.504,0.472,69.3,51.4,55,17.2,7.4,11.9
140,2010,1442,1243,0,13,-11.84,94.2,0.501,0.46,95.9,0.492,0.446,62.4,48.4,52.1,17.8,10.5,11.7,29,19.88,110.5,0.545,0.508,96.8,0.519,0.47,71.2,52.9,55.1,16.4,10.3,13.2
141,2010,1267,1299,1,24,7.8,112,0.566,0.534,96.7,0.482,0.441,70.6,51.7,57.9,15.3,8.9,17.9,11,-12.02,95.2,0.496,0.469,100.9,0.517,0.48,71.1,47.7,53,18.2,9.3,13.2
142,2010,1258,1285,0,18,-1.47,106.9,0.541,0.506,107.1,0.542,0.498,70.4,49.6,51.9,15.6,10.6,10.1,22,3.93,109.8,0.579,0.548,96.6,0.504,0.472,63.4,52.2,50.1,16.9,10.2,9.2
143,2010,1288,1420,1,27,-1.18,107.2,0.52,0.475,99.3,0.507,0.465,70,52.4,48,15.6,9.3,9.6,4,-16.92,94.1,0.494,0.458,110.1,0.544,0.506,66.5,43.2,48.5,15.1,8.9,8.1
144,2010,1294,1381,1,25,2.06,108.5,0.566,0.517,98.5,0.537,0.497,67.5,50.6,49.1,16.3,10.7,7,7,-17.42,92.8,0.527,0.484,105.9,0.526,0.486,68.3,50.8,51.5,23,8.2,10.1
145,2010,1255,1298,0,12,-14.69,99.3,0.516,0.493,105.4,0.562,0.527,74.6,47.9,61,17.6,9.6,5.2,13,-12.01,97.8,0.521,0.479,103.4,0.548,0.506,72,45.6,55.6,17.8,9.6,7.2
146,2010,1434,1314,0,15,-2.9,107.5,0.567,0.536,109,0.56,0.519,68.2,49.1,58.2,17.5,10.4,6.2,20,10.14,102.2,0.511,0.48,98.6,0.499,0.471,72.4,53.4,57,17.2,9.3,13.5
147,2010,1325,1292,1,22,4.56,105.7,0.537,0.494,98.3,0.508,0.469,69.2,49.5,56.6,15.5,10.6,6.7,19,-1.99,104,0.543,0.501,97.3,0.541,0.501,66.5,51.5,46.1,17.2,9.1,7.7
148,2010,1330,1126,1,27,11.39,106.2,0.512,0.488,91,0.486,0.455,62.9,55.8,60.1,16.2,12.4,8.6,17,-13.14,98.5,0.499,0.469,97.3,0.52,0.485,62,50.8,46.3,17.3,11.1,10.8
149,2010,1332,1161,1,16,4,102.7,0.517,0.479,103.1,0.549,0.515,67,51,44.2,15.9,10.1,8.7,16,1.35,98.7,0.527,0.484,99.3,0.535,0.495,66.6,51.8,48.3,19.4,10.8,7.5
150,2010,1344,1273,1,12,7.04,110.9,0.523,0.493,110.6,0.552,0.52,74,51.5,48.5,13.9,10.8,9.7,16,-5.05,107.3,0.559,0.521,105.8,0.529,0.495,70.7,51.6,53.3,17.8,8.5,6.2
151,2010,1248,1357,0,19,-7.96,106.7,0.572,0.529,105.1,0.545,0.523,67.7,46.6,62.2,17.2,10.8,7.5,14,-11.39,102,0.53,0.514,103.7,0.546,0.505,70.3,52.3,55.3,19,9.8,8.4
152,2010,1284,1371,0,12,-11.2,95.2,0.5,0.462,99.5,0.534,0.502,66.9,48.3,59.4,18.4,10.9,6.6,19,10.43,110.1,0.525,0.495,103.7,0.513,0.474,71.6,49.3,51.9,12.3,10.1,11.9
153,2010,1375,1170,1,17,-7.72,97.9,0.507,0.462,100.4,0.512,0.468,66.7,50.2,50.6,18.1,8.9,9.7,9,-12.41,94.1,0.507,0.465,104,0.548,0.505,68.6,46.9,57.4,17.8,10.5,7.9
154,2010,1142,1390,0,12,-7.99,102.3,0.52,0.475,109.7,0.567,0.519,67.8,51.1,49.3,16.6,8,6.8,14,5.71,101.9,0.523,0.492,103.1,0.539,0.501,67.5,49.1,53.8,15.5,7.9,4.4
155,2010,1414,1400,0,14,-7.49,102.5,0.519,0.476,105.6,0.547,0.506,65.7,48.5,55.9,15,8.6,7.6,24,18.56,109.2,0.536,0.511,94.1,0.488,0.449,73.6,53.8,48.7,15.3,10.6,13
156,2010,1403,1333,1,19,7.97,103.4,0.53,0.485,102.5,0.52,0.478,72.6,48.8,54.4,16,9.2,10.4,14,3.76,94.8,0.515,0.476,97.8,0.523,0.489,63.6,50.4,54.5,20.4,12.8,6.1
157,2010,1409,1198,1,23,8.46,106.5,0.546,0.502,97.3,0.488,0.442,67.1,54.1,51.4,16.8,6.6,13.3,7,-12.81,97.8,0.499,0.462,111,0.586,0.558,69,46.9,50.5,16.6,11.4,5.3
158,2010,1225,1411,0,15,-0.19,104.5,0.548,0.521,103.6,0.532,0.501,67.9,50.9,58,17.7,8.8,7.9,17,-11.12,96.8,0.532,0.505,93.6,0.519,0.477,69.6,50.2,48.9,21.4,14.7,10.6
159,2010,1359,1412,0,11,-7.32,99.9,0.566,0.545,105,0.521,0.5,57.8,46.9,65.3,20.2,9,6,25,9.46,102.4,0.518,0.471,92.4,0.497,0.451,64.9,53.6,51.1,17,10,7.3
160,2010,1108,1419,0,2,-30.36,80.2,0.456,0.418,108.5,0.548,0.523,75.3,44.5,41.3,23.7,9.1,7.4,12,-10.75,100,0.532,0.481,105.5,0.56,0.526,68,51.3,43.6,20.3,10.2,8.2
161,2010,1234,1427,0,10,2.12,97.3,0.518,0.488,106.1,0.545,0.517,62,50.1,58.4,19.1,6.7,5.7,19,-2.9,107.6,0.54,0.496,100.6,0.53,0.502,65.2,51.5,47.6,15,10.1,4.9
162,2010,1436,1138,1,25,-1.26,103.6,0.528,0.482,95.6,0.489,0.45,67.5,51.9,51.2,17.3,10.1,10.2,18,-2.03,104,0.531,0.493,102.3,0.548,0.512,69,51,60.1,17.1,10.9,8.8
163,2010,1135,1439,0,11,-10.68,99.8,0.547,0.507,107.4,0.519,0.497,66.5,46.1,58.7,17.5,5.8,8.8,25,11.65,104.2,0.515,0.466,93.3,0.487,0.446,68.5,50.9,48.6,14.9,10,11.8
164,2010,1448,1187,1,20,11.45,100.9,0.506,0.47,96.4,0.482,0.438,70.4,53,45.5,17.4,9.9,12.7,10,-5.91,97.3,0.529,0.488,108.6,0.537,0.503,68.8,51.1,51.2,20.9,9.3,8.6
165,2010,1449,1340,1,26,15.64,108.5,0.54,0.497,95.9,0.509,0.465,72.8,52.5,51.3,14.8,10,10.2,13,-3.49,111.6,0.576,0.546,113.4,0.578,0.545,69.1,47.9,47.7,16.6,9,9.8
166,2010,1259,1452,0,13,-5.23,97.6,0.513,0.472,99.3,0.498,0.444,66.3,50,51,19.2,9.7,11.2,31,19.16,111.4,0.529,0.489,97.7,0.507,0.469,64,54.5,62.5,14.8,8.6,11.4
167,2010,1453,1245,1,22,0.33,105.3,0.538,0.498,102.8,0.53,0.496,64.1,49.2,49.3,16.3,9.4,6.9,24,5.28,103.7,0.517,0.481,96.3,0.522,0.483,67.1,50.5,52.1,15,12.4,7.7
168,2010,1192,1455,0,11,-15.56,92.1,0.499,0.461,103.6,0.519,0.491,68.5,48.8,51.5,19.7,8,10.4,25,8.06,107,0.55,0.508,95.3,0.523,0.477,64.6,53.8,59.5,17.2,10.4,8.7
169,2010,1458,1236,1,24,17.84,111.3,0.548,0.514,94.4,0.505,0.468,59.8,51.3,53.1,12.5,9.4,9.5,16,-9.42,100,0.514,0.479,99.2,0.515,0.467,67.9,49.3,50.3,16.1,8.6,11.6
170,2010,1460,1125,1,20,6.81,107,0.55,0.514,96.4,0.542,0.494,62.9,49.7,57.7,16,9.4,6.3,19,1.3,103.5,0.553,0.521,97,0.495,0.457,70.1,51.2,58.3,20,10.1,7.1
171,2010,1110,1107,0,11,-11.47,95.7,0.518,0.482,102.7,0.514,0.478,64.1,52.4,65.6,19.6,5.4,6.6,7,-11.94,94.8,0.503,0.465,104.4,0.53,0.497,65.7,52,53.5,20.6,8.8,8.2
172,2010,1113,1402,1,22,13.8,107.4,0.567,0.534,94.5,0.493,0.456,62.1,49.9,62,16.8,10.5,7.2,15,-7.38,99.5,0.515,0.473,100.4,0.553,0.513,75.7,51.5,56.6,19.3,11.9,8
173,2010,1380,1124,0,5,-23.96,84.9,0.458,0.428,102.4,0.519,0.495,70.7,45,56.1,19.9,8.3,9.2,28,17.97,113.8,0.58,0.549,97,0.478,0.44,67.2,54.4,51.2,17.1,9.7,17.4
174,2010,1150,1189,1,19,3.96,105,0.524,0.474,101.8,0.506,0.471,69.4,51.7,54.1,16,8.4,10.5,9,-10.4,96.4,0.504,0.476,105.1,0.543,0.517,68.9,46.2,52.8,16.6,8.6,5.1
175,2010,1341,1153,0,16,-15.79,93.1,0.477,0.448,90,0.483,0.452,68.5,49.4,57.5,17.4,11.6,12.6,19,9.98,102.2,0.502,0.476,98.8,0.509,0.472,66.4,54.3,54.2,16,8.4,8.4
176,2010,1160,1164,1,15,7.01,107,0.584,0.536,106.3,0.555,0.516,69.2,44.2,57.3,17.1,11.8,6,8,-14.89,91.6,0.477,0.433,101.3,0.517,0.48,66.2,46.3,46.5,17.9,9.2,6.3
177,2010,1159,1163,0,10,-11.34,99.2,0.526,0.494,105,0.55,0.512,66.8,51,55.4,18.9,9.2,5.7,18,12.5,102.5,0.524,0.482,97.6,0.475,0.441,68.3,52.6,54.8,18.2,9.5,17.6
178,2010,1417,1168,0,14,5.7,101.2,0.547,0.526,103.8,0.539,0.509,65.1,49.5,62.4,19,9.7,11.5,16,-2.87,103.4,0.549,0.51,101.6,0.517,0.48,69.3,50.2,53.3,17.8,7.9,7.6
179,2010,1157,1181,0,28,-0.78,109.5,0.544,0.523,89.1,0.461,0.428,67.4,53.8,56,16,11.2,11.7,35,25.21,115.7,0.549,0.505,91.7,0.477,0.437,66.5,54.4,52.9,13.3,10,9.8
180,2010,1239,1199,0,20,-1.71,101.1,0.508,0.465,97.8,0.527,0.484,69,52.3,48.9,17.5,12.2,11.4,22,14.64,100.6,0.532,0.505,89,0.473,0.435,67.6,53.7,57,20.5,12.3,17.7
181,2010,1463,1220,0,12,-9.94,98.2,0.512,0.462,102.5,0.531,0.495,67.6,50.2,54.4,18,10.1,11,19,1.65,101.1,0.498,0.452,97.5,0.5,0.439,69.2,52.5,54.2,16.2,10.7,16.5
182,2010,1275,1246,0,14,0.56,101,0.54,0.5,102.4,0.51,0.472,61,49.1,48.8,18.2,8,10.3,35,21.13,112.1,0.56,0.53,91.8,0.467,0.431,70,55.4,53.8,16.7,10.4,17.8
183,2010,1249,1410,1,14,-11.11,97.9,0.504,0.458,101.8,0.527,0.496,70,53.6,58.1,19,9,8.9,6,-17.31,88.5,0.483,0.448,104.4,0.559,0.532,68.1,44,54.7,18.4,9.6,3.8
184,2010,1232,1261,0,17,1.11,101.4,0.535,0.487,101.9,0.506,0.472,64.1,48.2,47.3,16.9,8.5,10.2,11,0.97,95.6,0.479,0.44,103.4,0.522,0.491,64,50.7,51.3,16.6,9.5,10.7
185,2010,1372,1278,0,23,-2.42,104.8,0.533,0.497,94.4,0.515,0.477,63.1,53.7,55.1,17.2,10.7,6.3,21,15.64,109,0.56,0.531,96.5,0.498,0.465,65.7,51.2,63.9,15.9,11.7,16.4
186,2010,1279,1106,1,24,13.46,109.8,0.542,0.517,99,0.503,0.464,70.4,51.1,49.3,14.3,10.4,13.1,16,-14.41,94.7,0.499,0.462,96.8,0.523,0.482,67.8,51.3,60,20,10.8,11.1
187,2010,1283,1120,1,24,7.57,109.6,0.55,0.512,100.2,0.532,0.493,64.5,52.6,56.4,14.8,8.9,8.6,15,5.49,105.7,0.541,0.515,103.6,0.553,0.518,71,49.6,49.3,16.3,11,7.5
188,2010,1294,1218,1,25,2.06,108.5,0.566,0.517,98.5,0.537,0.497,67.5,50.6,49.1,16.3,10.7,7,10,-4.91,101.7,0.515,0.477,108.8,0.543,0.509,67,52.5,58.7,17.8,6.6,5.3
189,2010,1263,1313,0,19,-6.53,96.8,0.509,0.469,93.4,0.486,0.454,66.2,50.5,61.1,18.5,11,9.1,11,-11.89,95.7,0.525,0.498,102.1,0.516,0.479,72.6,50.1,44,21.2,11.3,8
190,2010,1323,1384,1,23,13.14,116.4,0.571,0.537,105.7,0.526,0.493,64,52.6,63.7,13.6,8.6,7.8,11,-15.87,95.5,0.525,0.482,107.2,0.556,0.517,65.2,47.5,61,21,8.9,7.5
191,2010,1334,1360,1,23,2.9,105.1,0.528,0.501,97.6,0.503,0.466,62,51.9,53,15.3,8.8,7.3,11,-2.6,97,0.517,0.478,103,0.55,0.514,63.8,47.8,54,18.2,10.4,8.8
192,2010,1336,1352,1,11,6.58,103.5,0.533,0.499,103.1,0.532,0.505,62.5,52.4,57.7,16,7.4,5.3,23,-3.71,101,0.527,0.489,97.1,0.522,0.469,67.6,51.1,53.1,18.6,11.2,7.2
193,2010,1350,1440,1,26,10.03,104.5,0.541,0.511,94.5,0.486,0.442,65,46.2,50.9,14.6,12.4,11.9,10,-19.91,103.2,0.525,0.496,112.5,0.577,0.56,85.5,42.9,47.8,14.8,12.1,9
194,2010,1250,1351,0,22,-3.33,106.5,0.555,0.514,100.2,0.52,0.487,70,50.9,58.8,16.1,8.7,6.7,17,-3.71,99.5,0.515,0.481,102.4,0.534,0.5,69.1,47.9,50.7,16,9.8,8.1
195,2010,1366,1148,1,11,-12.9,91.1,0.496,0.467,95.6,0.519,0.487,64.2,51.4,53.7,21.4,11.6,7.9,12,-14.68,94.8,0.493,0.451,100.1,0.528,0.504,63.7,48.7,51,17.8,10.3,7.8
196,2010,1194,1368,0,14,-4.48,103.9,0.519,0.487,104,0.539,0.504,69.2,47.9,55.3,14.9,8.1,10.7,19,-3.97,105.3,0.571,0.54,96.8,0.489,0.445,68.5,48.6,55.6,18.9,10.8,13.9
197,2010,1204,1376,0,9,-12.57,97.7,0.522,0.49,109.3,0.592,0.571,71.7,45.2,56.1,19.1,11.2,8.5,15,8.26,101.6,0.499,0.473,100.2,0.528,0.493,70.7,46.6,37.3,14.6,12.3,14.5
198,2010,1438,1378,0,15,8.8,102.2,0.516,0.478,99.2,0.513,0.49,63.6,50.4,55,14.5,9.6,6.9,20,8.72,103.1,0.521,0.479,100.7,0.502,0.474,65,50.6,50.6,16.3,9.5,8.8
199,2010,1270,1381,0,10,-11.82,101.4,0.51,0.486,105.1,0.549,0.5,66.8,50.5,47.2,17.7,11,10.7,7,-17.42,92.8,0.527,0.484,105.9,0.526,0.486,68.3,50.8,51.5,23,8.2,10.1
200,2010,1361,1388,0,25,11.34,108.8,0.543,0.522,95.7,0.498,0.465,63.9,54.8,52.3,17.1,11.4,13,28,13.38,116.7,0.59,0.557,98.7,0.489,0.459,67,53.2,57.5,14.8,7.3,11.4
201,2010,1395,1169,1,13,-0.25,101.5,0.548,0.517,106.2,0.555,0.523,66,49,58.1,18.5,7.9,5.4,11,-5.81,97.1,0.511,0.463,102.6,0.538,0.489,72.6,50.5,47.7,20.1,10.2,8.8
202,2010,1374,1401,0,14,2.39,104.8,0.552,0.516,102,0.532,0.497,63.2,53,46.9,18.6,9,7.6,24,15.24,106.2,0.534,0.497,95.9,0.506,0.466,66.7,51.9,51.3,15.5,9.8,9.1
203,2010,1252,1435,0,17,-2.07,110.7,0.565,0.533,105.2,0.549,0.533,70.8,52,62.8,17.3,9.4,6.5,24,15.24,109.6,0.568,0.525,98.3,0.491,0.464,69.9,50.3,50.8,16.7,8.1,12.5
204,2010,1437,1335,1,25,16.72,112.9,0.569,0.522,100.5,0.526,0.474,71.9,53.2,49.8,16,10.8,11.7,6,-13.31,95.5,0.522,0.477,110.8,0.578,0.544,64.9,48.2,63.1,20,8,5.6
205,2010,1454,1443,0,20,1.23,103.6,0.536,0.498,101.1,0.527,0.493,66.8,52.5,53.6,17.4,8.3,6.3,21,2.32,106.6,0.546,0.513,99.9,0.525,0.498,65.8,51.8,50.1,16.6,9.6,7.7
206,2010,1450,1186,1,16,5.31,105.9,0.545,0.501,104,0.544,0.511,66.8,51.5,52.7,17.4,9,12.5,9,-11.91,95.6,0.513,0.475,105.9,0.568,0.528,71.4,48.5,56.4,18.3,8.6,6.4
207,2010,1238,1104,0,19,-13.21,94.3,0.487,0.447,97.2,0.498,0.456,66.7,51.7,52.6,18.4,8.8,10.4,17,10.34,104.2,0.525,0.49,98.6,0.509,0.477,65.7,50.5,54.2,16.4,11.8,10.9
208,2010,1113,1395,1,22,13.8,107.4,0.567,0.534,94.5,0.493,0.456,62.1,49.9,62,16.8,10.5,7.2,13,-0.25,101.5,0.548,0.517,106.2,0.555,0.523,66,49,58.1,18.5,7.9,5.4
209,2010,1254,1119,0,14,-11.56,100.2,0.505,0.464,103.2,0.52,0.493,68.2,51.2,46.5,17,8.3,9.9,14,-9.11,92.5,0.495,0.466,93.5,0.532,0.487,64.9,49.3,52.4,19.6,12.6,9.8
210,2010,1130,1383,1,15,9.58,105.1,0.524,0.491,100.3,0.508,0.478,65.8,53.5,58.3,16.2,7.6,8.6,11,-13.83,91.2,0.49,0.462,98,0.536,0.498,65.2,48,56.4,20.1,12.1,9.3
211,2010,1140,1226,1,30,18.82,116.1,0.596,0.552,92.9,0.499,0.462,71,53,55.3,14.2,11.9,9.1,7,-10.29,102.8,0.53,0.497,116.1,0.573,0.54,63.3,49.9,46,17.4,8.9,8.2
212,2010,1144,1187,1,19,-3.13,102.9,0.536,0.49,95,0.539,0.502,66.7,50.6,61.3,18.3,15.7,7.1,10,-5.91,97.3,0.529,0.488,108.6,0.537,0.503,68.8,51.1,51.2,20.9,9.3,8.6
213,2010,1147,1212,1,8,-17.16,97.3,0.529,0.485,109.8,0.587,0.548,71.9,43.9,56,18.5,10.9,5.8,7,-23.05,90.2,0.49,0.449,103.5,0.536,0.499,69.7,45.9,51.4,19.4,10.6,6.7
214,2010,1154,1149,0,16,-3.44,100.8,0.514,0.48,98.9,0.513,0.481,60.2,49.2,50.9,15.3,8.5,4.7,13,-13.25,100,0.509,0.484,98.4,0.524,0.495,67.6,50.6,43.2,18,13,10.7
215,2010,1151,1190,1,15,-8.56,98.5,0.527,0.507,101.7,0.533,0.507,70.9,50.8,58.7,19.7,8.5,8.3,20,-0.83,99.5,0.512,0.477,97,0.519,0.486,69.4,50.5,44.7,18,12,9.9
216,2010,1251,1155,0,15,-13.22,98.4,0.53,0.491,99.3,0.508,0.484,68.6,51.4,52.7,19.7,9.6,8.1,21,15.71,104.8,0.537,0.511,92.1,0.5,0.464,70.1,51.4,53.2,18,13.4,11.9
217,2010,1157,1189,1,28,-0.78,109.5,0.544,0.523,89.1,0.461,0.428,67.4,53.8,56,16,11.2,11.7,9,-10.4,96.4,0.504,0.476,105.1,0.543,0.517,68.9,46.2,52.8,16.6,8.6,5.1
218,2010,1457,1158,0,19,-8.68,92,0.451,0.412,91.3,0.489,0.449,66.7,51,47.1,15.1,12.8,11.8,22,-0.81,108.2,0.559,0.537,105.8,0.518,0.494,69,43.9,46.8,14.4,8.4,10.6
219,2010,1220,1163,0,19,1.65,101.1,0.498,0.452,97.5,0.5,0.439,69.2,52.5,54.2,16.2,10.7,16.5,18,12.5,102.5,0.524,0.482,97.6,0.475,0.441,68.3,52.6,54.8,18.2,9.5,17.6
220,2010,1197,1166,0,9,-18.8,92.6,0.492,0.457,107,0.538,0.504,68.2,46.8,45.7,19.5,8.4,6.7,18,3.59,105.1,0.54,0.501,102.7,0.52,0.478,65.9,50.5,57.3,15.8,7.7,9
221,2010,1402,1169,0,15,-7.38,99.5,0.515,0.473,100.4,0.553,0.513,75.7,51.5,56.6,19.3,11.9,8,11,-5.81,97.1,0.511,0.463,102.6,0.538,0.489,72.6,50.5,47.7,20.1,10.2,8.8
222,2010,1162,1177,0,11,-11.75,92.8,0.492,0.453,100.7,0.548,0.511,64.8,50.2,47.3,19,11.5,5.9,8,1.61,95.2,0.468,0.447,104.3,0.523,0.488,63.1,46.2,52,14.3,11.9,8.4
223,2010,1150,1181,0,19,3.96,105,0.524,0.474,101.8,0.506,0.471,69.4,51.7,54.1,16,8.4,10.5,35,25.21,115.7,0.549,0.505,91.7,0.477,0.437,66.5,54.4,52.9,13.3,10,9.8
224,2010,1182,1234,1,16,0.79,97.7,0.497,0.471,99.1,0.51,0.478,69.6,47.5,53.8,16.8,11.2,11.1,10,2.12,97.3,0.518,0.488,106.1,0.545,0.517,62,50.1,58.4,19.1,6.7,5.7
225,2010,1201,1319,1,15,0.14,99.1,0.522,0.486,100,0.525,0.494,66.9,48.8,62.1,18.1,11.8,12.5,14,-7.54,101.4,0.556,0.528,103.4,0.542,0.511,67.7,50.7,64.5,19.6,9.8,9
226,2010,1131,1203,0,21,0.57,102.3,0.526,0.484,96.9,0.508,0.468,70.1,49.4,47.8,16.5,10.4,9,16,3.12,101.2,0.511,0.478,98.1,0.519,0.483,69,52.9,50.8,17.2,11.3,10.7
227,2010,1207,1396,1,23,17.03,110.4,0.586,0.557,99.2,0.513,0.474,66.6,51.8,57.9,18.1,10.5,12.9,29,12.44,104.2,0.518,0.491,91.1,0.464,0.43,61.9,52.8,60.5,14,7.5,8.1
228,2010,1311,1222,0,11,-10.99,100.1,0.538,0.502,107.5,0.609,0.581,64.7,46.2,60.6,17.9,13.1,3.3,19,6.74,109.3,0.52,0.483,104.3,0.548,0.51,71.4,44.5,45.4,10.6,13.1,7.2
229,2010,1296,1228,0,10,-7.64,96.2,0.488,0.452,102.9,0.537,0.497,69.3,51.5,57.2,18.2,9.4,9.4,21,11.58,104.3,0.53,0.501,98.5,0.499,0.464,66.9,51.9,59.6,15.6,8.3,11.4
